val1,val2,val3,last_matrix
-8,10,-2,4
-4,-19,0,1
11,76,-13,2
-10,0,16,1
7,31,3,4
-7,4,-15,4
-18,-59,6,2
-5,-1,-5,4
8,20,4,2
7,46,-7,2
8,-62,-8,4
16,74,16,1
6,133,20,2
8,-67,-14,1
-11,-35,3,3
-1,-50,5,4
1,23,-9,4
4,55,2,3
-1,-6,11,3
-4,-84,18,3
13,-72,3,2
-8,-9,-2,1
-4,-2,-4,1
-11,9,1,4
0,11,-14,4
1,-25,-3,2
-2,-40,-14,2
-15,-44,3,4
9,49,15,3
-9,17,-1,4
8,164,18,2
-6,47,2,4
-12,-80,-2,1
11,-55,-1,1
2,31,16,3
-10,32,-22,2
3,16,-3,1
-9,-28,9,2
-6,33,2,4
15,-27,13,1
-2,35,-12,1
4,-108,-10,2
3,-24,-7,1
6,2,-4,2
-5,1,1,2
7,-33,-1,4
4,50,8,2
-15,-50,-1,3
8,-58,6,2
7,34,3,3
8,3,6,4
13,-52,-19,3
7,-47,-7,4
3,-73,-23,4
-4,38,24,4
5,4,1,4
1,18,-5,2
-14,7,-2,1
13,-53,5,3
-1,-41,7,1
-5,111,-15,2
-2,-55,10,3
-2,46,4,4
-3,0,-15,2
-19,-92,11,3
-2,-8,-2,1
-5,7,1,3
8,19,-2,4
7,1,1,2
-5,134,-19,4
17,-124,-3,1
1,-6,-5,4
1,-12,-17,4
4,51,-2,1
-8,-77,8,1
9,11,1,2
10,34,0,3
-8,-45,6,2
15,-111,-7,3
19,-80,-5,3
8,-120,-14,3
-9,26,-11,4
21,303,15,2
9,-56,-7,1
-2,12,-14,4
-5,-14,-1,2
6,-32,-2,2
-25,-141,-1,3
-4,32,8,2
-16,41,-6,3
-6,41,-10,1
-6,12,-2,4
2,37,-6,3
11,-28,11,1
-7,28,-1,3
-3,-9,3,4
-12,-18,4,3
5,-21,5,2
4,18,16,2
-15,44,-5,2
0,40,-10,4
-10,-69,6,1
-10,157,-14,4
-21,71,-5,1
0,-11,20,1
6,-63,-22,4
-11,49,3,4
-8,-17,2,2
8,5,2,4
-11,78,-7,3
-8,12,-12,2
19,-20,-7,3
2,12,-4,2
-4,49,-10,1
12,-38,-8,1
13,40,5,1
-4,35,12,2
0,-34,4,3
5,-64,-15,4
26,-19,-6,1
-3,-6,3,2
-5,-47,-7,2
-3,0,3,3
-6,-88,10,2
-1,34,15,2
4,-36,2,2
5,-2,-3,4
-1,24,-3,2
-8,-61,14,3
6,3,-10,1
2,-76,6,1
18,145,16,2
15,20,-3,2
9,-35,-1,3
-8,-50,4,3
-5,-62,7,4
-12,-23,-6,4
-1,-22,13,2
-7,16,-9,2
7,-57,-19,1
9,38,9,3
-7,-96,15,3
0,4,12,3
6,-51,-6,2
1,55,5,1
17,13,3,4
-6,2,-6,3
-6,-56,12,3
-5,-92,3,1
23,100,19,1
12,121,14,1
1,34,-1,4
-8,-56,18,2
-7,-19,5,1
5,23,7,1
7,56,-7,3
12,26,2,4
-18,-33,6,3
-6,50,-14,3
1,-33,-1,1
6,49,12,2
5,23,-13,3
4,25,-2,4
-6,-81,8,1
0,36,-10,1
1,28,5,4
15,-59,-11,3
-3,-8,23,1
14,17,4,1
-6,-51,-2,1
14,23,4,4
4,-3,8,4
-4,-16,4,3
-7,-50,7,2
12,-11,0,4
9,16,1,4
18,306,20,4
-9,53,-3,3
4,12,8,4
-9,6,5,2
-9,110,-11,1
-5,-46,11,3
-8,-101,12,1
-3,-6,1,1
9,15,11,1
4,-34,14,1
18,120,10,1
10,-136,-12,2
-1,-52,5,3
-18,93,-8,1
0,48,-2,4
3,139,19,3
5,-86,-27,4
-9,86,-3,4
8,-83,-26,2
-3,4,3,2
-4,18,10,1
-3,39,9,3
5,-17,-5,4
7,7,-3,3
18,61,-4,1
2,-22,2,1
-5,-108,19,1
-18,17,-2,2
-1,-5,1,3
8,-8,-16,3
-8,-71,18,3
7,-35,-5,1
11,-2,-3,4
25,12,7,1
-4,63,-10,1
-12,-11,-2,2
-10,-16,-6,2
-5,36,-19,3
-1,-16,3,4
17,-51,-25,2
-1,-16,11,1
-4,-8,6,2
6,30,14,1
-2,26,-8,4
-2,-57,-10,3
-12,142,-16,1
-6,84,20,3
-4,22,-6,1
3,-26,11,1
19,132,5,3
23,101,7,1
6,23,6,3
-5,-26,11,2
-13,-38,5,1
8,-46,10,1
-5,66,-19,4
-3,-27,-15,1
-20,-28,0,1
-18,-178,6,2
3,-22,-3,1
1,-34,-5,3
4,20,0,4
-1,-28,5,4
-15,-44,-7,2
-5,32,-5,4
10,-43,-6,3
-4,-9,2,2
17,-236,-17,1
6,-181,-14,1
-10,29,-14,2
-9,1,-1,4
16,-92,-8,4
16,38,-2,1
-3,-68,1,1
-3,-79,21,1
-6,-26,2,1
3,30,-1,2
-11,122,-21,1
-2,7,0,2
11,-23,-5,4
19,-28,-3,1
0,24,12,4
18,86,0,2
4,2,-8,4
-3,24,-1,4
-10,32,2,1
1,3,-7,4
8,-93,0,2
-6,-24,0,4
-16,-89,6,1
2,69,12,3
-3,-14,-5,1
7,-14,-11,3
14,-88,-4,4
3,-17,-11,4
16,34,-14,3
6,76,14,4
9,-78,-13,4
-2,56,-16,3
10,-22,-12,1
8,-99,-10,4
-6,-20,-8,3
3,-41,-7,3
7,-13,3,1
-9,-32,-5,3
-7,152,-25,1
2,50,16,3
6,-73,-14,2
-4,53,-10,4
1,-30,9,1
-27,109,-7,3
-14,40,-2,2
1,-9,7,1
-11,-18,3,4
-4,-13,-4,3
9,67,-5,3
-6,-4,-4,1
-6,-7,-8,3
0,28,16,2
-18,102,0,4
-1,-105,7,1
-7,-2,-1,4
-4,-39,2,1
1,7,1,2
15,-34,-1,4
-2,-24,14,1
34,-280,-10,1
2,-20,-6,2
-6,34,-10,2
7,7,5,3
7,-48,1,2
-5,-56,-7,3
-5,-26,-13,4
4,-27,0,2
2,-51,-4,1
-7,-42,3,1
-10,68,-2,4
13,-133,-13,4
-3,33,-1,3
17,84,3,2
4,-51,14,3
9,-66,-7,1
13,-36,1,4
11,-136,-13,1
-7,-55,11,3
-8,57,-14,2
-3,-42,13,3
-13,-4,1,1
-12,139,-28,2
1,43,-3,3
-10,-33,6,4
10,72,4,4
6,-28,-4,2
-11,-82,-1,3
-6,-76,16,3
-4,-36,10,3
11,0,-11,3
4,1,2,4
-5,-7,1,4
14,59,14,3
-21,-297,11,2
-3,-21,15,4
-22,-50,4,1
14,-6,6,1
11,-19,-7,4
9,-18,-5,1
-6,34,-4,2
10,-8,6,3
-10,-37,8,1
0,27,10,3
14,148,2,3
-2,-14,0,1
13,-89,-11,2
6,2,-10,1
-18,-160,12,1
2,113,-20,3
3,-2,1,3
-6,-75,8,1
-4,9,-2,2
-4,-73,-8,2
6,-16,-6,4
-12,43,0,4
17,82,3,2
5,105,-13,2
-8,34,-4,4
2,2,12,1
2,-85,-6,3
2,15,10,3
-12,-50,10,2
-19,142,3,4
-5,83,-5,4
-7,42,-1,1
3,69,11,3
-3,-4,13,3
2,-69,-12,3
1,-22,17,1
-4,-9,6,2
1,-5,-7,2
-5,-27,11,1
-13,-41,9,2
-1,5,-1,3
-3,7,-3,2
0,44,2,2
-14,21,14,3
16,-66,0,1
0,37,0,3
0,43,-12,1
-15,-83,9,2
17,-1,1,3
7,-27,-3,1
8,-5,0,4
4,18,-8,3
1,1,-9,4
-9,108,-9,4
-2,88,10,3
-6,75,-12,1
-13,28,-5,4
-8,-31,-6,2
-2,-6,4,4
5,-77,-23,4
5,36,-3,1
0,-10,-18,3
8,-13,6,1
-9,-12,3,3
6,-100,-14,1
-13,-93,19,3
-6,-5,10,2
13,-22,-1,1
11,16,3,1
-5,133,-17,1
19,-197,-9,1
7,-57,-1,1
-4,-8,0,2
2,-48,-6,1
2,-44,-10,1
8,-73,-20,4
4,-5,-10,3
2,-37,-4,3
-9,-38,15,2
4,155,28,4
-4,-173,14,1
12,73,10,4
14,-64,-4,4
13,0,-1,2
-1,10,-7,2
-4,-44,0,1
-13,12,-7,4
4,87,12,3
-3,-11,5,2
-4,-14,-4,4
7,53,-7,1
4,-85,-6,1
3,89,19,3
-1,-19,-15,1
8,-92,-18,3
13,-147,-21,4
-1,-40,-3,2
7,49,5,1
3,-6,-13,1
7,21,11,1
9,-99,-15,1
-11,143,-15,1
-14,-124,14,1
0,-33,2,2
-6,-87,10,3
-8,-75,-6,3
1,-30,7,4
14,-30,-8,4
0,28,14,3
-5,39,7,1
11,-6,7,4
4,-134,22,4
-17,-65,17,4
14,91,10,4
-6,119,-18,2
0,23,16,2
-19,24,-1,3
13,-32,-7,4
-4,-31,0,1
-9,94,1,3
-24,51,4,4
-10,24,-6,2
11,-26,11,1
-2,11,-2,3
-4,7,-2,4
-4,-18,12,2
16,83,6,3
-5,-62,3,2
-8,-149,8,2
1,-6,9,2
5,-4,-1,4
2,-25,-4,4
2,-5,6,4
5,-86,-13,2
8,-28,-10,1
2,22,2,4
8,-44,12,4
-6,-13,12,1
8,63,12,1
1,34,1,2
-6,-132,20,3
4,89,-10,3
-3,-50,-11,1
-10,8,-2,1
7,-22,-7,1
-1,-84,-11,1
-21,-147,7,3
6,12,6,2
1,-1,-1,1
-20,-149,20,1
-7,21,-1,2
9,-25,-7,1
6,-30,-14,4
7,7,-5,2
1,-52,-5,2
18,-5,10,3
5,15,5,4
21,199,5,3
-4,-16,-6,2
11,36,7,3
-5,71,-19,4
0,-5,6,3
23,267,9,3
-4,41,-12,1
12,95,16,4
1,0,3,4
4,-81,-18,2
6,29,6,3
-11,-86,7,1
22,28,0,3
-3,-42,5,3
-12,25,0,3
-14,-132,8,2
7,-16,13,1
9,-51,-21,2
-1,-91,17,3
3,-18,1,4
7,-40,-11,4
3,13,-5,3
5,10,5,3
5,-7,11,1
-15,-22,9,3
-4,84,-12,3
0,36,8,1
-8,9,-4,2
-3,78,23,4
6,8,-6,3
-6,30,-8,1
7,-32,-7,4
7,-23,-1,2
-2,-67,6,1
-1,43,15,2
-6,8,6,1
-3,-44,21,3
-1,71,19,2
-21,64,1,3
-1,6,-9,3
-18,175,-16,3
-12,-69,6,1
3,71,27,3
-4,47,6,2
-18,33,-2,4
1,10,1,4
4,-5,6,1
5,-24,-1,1
-7,111,-15,2
14,111,4,3
-4,6,-4,3
-6,-19,12,2
6,10,18,2
3,24,-3,3
0,-106,-12,2
15,102,11,3
-24,178,-20,2
2,-11,2,2
-11,33,1,2
2,-16,2,3
16,-51,2,1
12,-15,2,3
-8,3,-2,2
15,-40,-19,4
-9,-73,5,4
-9,-3,-1,4
-19,9,7,3
1,5,9,3
-10,43,2,3
4,57,10,3
12,-46,6,3
3,-6,25,1
1,103,15,3
8,36,0,2
-5,9,3,2
-3,-6,-13,2
1,-4,1,3
8,105,10,2
2,21,-8,3
-5,81,-13,2
7,26,3,4
11,38,3,1
1,-96,-21,2
-1,31,-21,2
6,97,6,4
16,97,8,3
8,-13,0,3
14,-104,-12,4
-14,-40,2,4
-10,-3,10,4
6,-2,0,3
-13,205,-11,1
0,-43,2,4
6,6,-12,3
-3,-47,-9,3
4,65,10,2
12,18,-4,3
-8,21,-12,3
-1,-4,-3,1
3,-53,-11,1
2,0,8,3
3,1,23,3
12,-58,2,1
-7,3,1,1
8,50,20,1
13,-69,-7,4
-4,53,-22,2
10,13,8,1
9,38,9,3
-15,-33,5,3
5,-1,-9,4
3,6,9,3
16,84,-2,2
3,-16,-5,4
13,-33,-11,3
-5,-27,-5,4
-2,21,-6,1
-2,41,-2,3
-9,15,3,3
-1,0,-3,2
-5,29,-11,2
0,32,4,4
-14,19,0,4
-4,-9,2,2
-3,65,-7,1
-7,-74,21,1
-5,38,1,3
2,21,6,3
5,-12,3,4
-8,62,2,2
7,49,13,3
-10,166,-18,4
3,35,3,1
-1,48,-7,3
-9,16,-3,4
-10,49,-8,3
-5,52,-11,1
-3,7,-5,4
10,33,0,2
8,-44,-2,3
-5,-32,-9,3
-8,14,-2,2
14,109,18,4
8,-62,-6,1
5,20,1,3
-2,-61,18,3
-14,-99,6,1
-9,-3,3,1
-12,-87,24,2
3,-86,-17,2
1,-85,-13,2
11,-44,-7,1
0,61,-8,4
10,13,6,4
-10,-7,2,1
1,-10,5,3
-18,167,-10,1
-1,2,19,2
9,41,7,2
-8,61,-16,4
12,12,0,3
2,-9,12,2
-4,11,2,1
7,40,9,4
-8,-19,-6,2
8,-39,-12,3
11,20,3,1
-5,99,-19,4
14,-8,-8,2
9,-38,7,2
4,-25,-8,4
-4,-18,2,3
-11,-38,9,2
3,-68,15,4
4,11,8,4
-6,-23,0,1
7,-28,-15,3
-12,-135,14,3
-7,33,-3,3
0,-31,2,2
-8,34,-6,2
-11,129,-23,1
6,18,2,4
6,-58,-8,4
-7,-57,-11,3
2,29,2,4
-8,45,-2,2
6,-8,-4,3
-8,47,-8,3
1,44,-9,4
16,24,4,2
-8,25,4,3
1,17,-15,3
-5,-61,5,2
0,18,-4,3
-19,-21,5,2
10,-135,-10,2
-4,21,8,1
7,-59,3,1
-3,21,7,4
6,-60,-16,3
-22,-52,-2,1
-1,80,11,2
-9,-1,7,3
-23,-184,11,2
-3,-50,9,1
2,-37,-6,2
-1,4,3,4
-3,21,-13,3
2,4,2,4
10,35,-8,1
0,5,-10,3
-9,-61,5,3
25,-124,-11,3
7,-82,-7,4
0,13,-6,3
-12,-75,22,2
1,38,-9,3
-18,-75,-8,3
1,-7,-5,2
-4,14,-16,3
-5,-7,7,3
5,-57,-9,3
-15,44,-1,4
-17,-54,7,2
-19,-60,9,2
1,14,5,2
-14,-15,2,4
-4,53,-6,1
2,9,4,1
4,-34,20,2
-8,17,2,4
-17,-21,-7,3
2,-29,4,4
5,22,-7,1
7,-5,-3,3
0,-13,-10,2
10,-84,-2,4
-10,-210,16,2
-8,57,0,2
-11,87,-7,4
-5,-15,-11,2
-4,-5,16,4
-6,-28,10,3
14,-13,-10,3
18,115,8,3
-13,-36,3,4
28,154,14,3
3,-11,-1,3
-11,-114,21,1
0,-62,-10,4
2,85,-6,4
-12,-147,8,3
-2,36,4,4
8,5,0,1
-3,36,9,4
0,11,-12,4
4,-49,-10,4
-10,-17,6,2
7,21,-1,4
-10,-77,8,2
-7,41,-1,3
-7,-40,-15,4
6,-39,4,2
-4,-3,-18,1
1,83,-19,1
-3,51,-21,4
4,-53,0,3
12,3,-4,2
8,-24,4,4
8,-82,-14,3
6,-9,-6,1
9,-6,13,2
3,-14,-5,3
2,-8,-2,2
7,-8,-1,3
-7,86,-9,1
-3,37,7,2
14,-159,-22,3
-5,-51,7,1
-8,-19,0,4
18,-46,-4,1
-17,80,-11,2
-7,-14,-13,4
-16,-13,8,1
1,-17,1,3
17,-78,1,1
1,-13,-3,1
25,147,9,1
-12,30,-6,2
10,74,12,2
8,-36,-12,1
7,25,-1,1
-13,119,-15,4
6,46,-4,1
-12,-11,10,2
-4,-53,10,2
5,12,-1,3
1,-43,-13,4
15,-130,-21,1
6,-2,-4,3
-10,38,-2,2
1,1,-9,4
-9,-179,21,1
3,12,13,4
-2,35,4,2
0,-6,-6,2
-2,6,2,2
-6,12,4,1
-16,157,-8,1
0,11,6,1
-3,-45,7,4
-2,52,-6,2
-4,-41,0,3
-15,-78,5,2
-11,-28,-1,3
-3,-44,13,3
1,4,11,3
16,-89,-2,4
-11,33,-1,4
-1,18,3,3
-10,-181,16,3
6,-41,-10,4
5,5,-3,4
6,-30,4,1
-11,19,-11,4
-7,8,-17,1
-3,-25,9,2
13,37,19,3
-5,12,3,2
7,-7,-15,2
-20,-86,6,4
3,-15,-9,2
3,16,1,1
-5,-9,-15,2
-12,-31,6,4
11,-112,9,2
-8,0,4,2
9,15,5,3
13,-48,-9,1
-9,47,1,1
-3,-57,13,1
-4,-59,-4,4
-17,-156,15,3
-3,-30,1,2
7,60,7,3
1,-11,1,3
-6,-23,-8,2
2,78,2,2
-13,100,-3,1
5,19,11,3
-3,2,3,3
13,125,17,3
2,42,-6,3
-4,30,-8,4
9,92,5,1
13,-157,-9,1
-9,22,-1,2
-6,165,-18,1
3,-16,-11,4
-6,53,-6,2
7,52,-13,4
11,-61,-9,2
-12,-47,14,2
-7,-28,7,4
-7,-12,-1,1
-10,47,-6,2
2,15,-10,2
7,-66,-3,4
-6,82,-12,3
24,115,6,2
11,21,5,4
-13,-21,1,3
-3,26,7,2
-7,-10,9,4
-6,-7,-8,3
-3,-30,-3,4
0,-21,-12,4
13,6,1,4
8,48,8,1
-14,-52,0,3
-14,-266,14,3
-7,116,-5,3
-10,7,4,2
-5,-5,-3,2
8,34,12,4
21,-28,-3,1
4,-117,-16,3
-12,169,-18,3
-10,9,10,3
-5,-1,13,1
-25,-164,11,2
-9,-20,1,4
-11,-50,13,3
-25,-128,9,3
-2,-43,6,2
24,84,10,1
10,0,-16,4
-1,-61,-11,2
-4,-49,6,4
-1,39,9,4
-11,45,-13,4
25,4,1,1
16,4,0,1
7,89,3,2
-8,42,-10,1
5,11,-11,1
-18,92,-2,4
4,-77,-6,4
7,61,1,1
-9,-27,7,3
-14,104,-10,2
0,-63,-24,4
11,-98,-15,1
-5,104,-17,2
15,102,13,2
5,10,1,2
-11,-27,5,2
-1,60,-17,1
-7,215,-17,1
-3,-27,15,3
-2,8,-6,2
8,146,24,3
-17,-118,13,2
-10,-104,30,3
-11,18,5,2
-17,18,-5,1
-7,-15,5,1
-2,-35,-12,3
-10,2,0,4
-2,79,-10,1
9,63,13,2
-3,1,-3,3
5,11,1,4
18,-50,-6,1
-19,-162,11,3
-4,-54,10,3
-10,-27,-4,2
10,76,8,3
13,-101,-9,1
-8,-11,4,2
8,-73,-14,4
10,58,-2,2
22,-46,0,1
-15,162,-5,1
9,34,-5,2
1,-59,19,1
14,56,-6,3
0,-23,14,4
-10,188,-20,4
5,-114,-7,4
-2,-11,8,3
-2,25,-22,4
-17,-10,-1,4
3,7,7,1
-6,2,-8,4
7,49,9,4
13,277,23,4
2,-4,4,1
-1,78,11,3
3,21,-3,4
14,174,18,1
-18,-149,4,1
-1,62,1,2
4,-78,-8,2
-10,-48,8,3
1,-12,-9,3
-6,-46,-2,4
5,45,1,1
-1,-15,-7,4
3,-7,-3,1
13,47,5,1
-9,47,-23,2
16,18,-2,1
-17,-119,11,2
5,-59,-7,2
17,68,1,3
-14,109,-16,1
-6,69,-10,3
-9,-230,23,3
-5,2,-1,2
12,-81,-10,3
4,-39,6,1
-6,-28,-14,4
-5,28,-13,3
-5,45,-5,1
1,-38,-1,1
16,30,0,1
-14,-168,14,3
-1,27,-15,4
-7,59,-1,4
0,-5,-14,1
0,-37,-8,1
-1,-3,-3,4
-10,79,-6,1
-9,187,-17,1
4,-79,-12,2
1,5,3,3
-7,101,-11,4
-8,-72,12,2
-11,-35,11,3
12,7,-12,3
-2,-9,14,4
-5,8,-1,3
-9,80,-7,2
3,29,13,4
-17,263,-15,1
9,35,-1,2
17,88,3,3
15,31,-13,4
-5,25,-11,3
8,66,-12,2
2,12,-10,4
-3,9,15,3
-2,-35,-4,1
0,-15,6,3
-13,-73,9,3
-16,-138,10,3
10,-104,-14,1
13,-2,1,1
11,-32,-11,4
-2,4,2,3
-2,66,-6,1
14,-61,-2,1
8,43,26,1
-8,129,-10,3
-1,-38,15,3
7,-29,3,1
11,-3,7,2
-12,-59,-6,3
1,-4,3,3
-10,83,-4,3
-16,-16,2,1
19,-26,-3,2
-14,-173,14,4
12,29,8,2
3,-25,-1,3
-4,10,-4,4
-7,25,3,3
0,-15,4,4
-2,-11,-22,2
4,9,22,2
4,30,-10,2
15,154,15,2
-7,-51,9,2
-10,25,-12,4
9,-4,15,2
6,4,-6,3
5,11,3,4
7,-11,5,1
1,-31,-1,2
-1,31,-15,3
-7,0,-5,4
6,-32,-2,4
6,-7,-4,1
13,93,11,2
9,107,3,1
-22,-31,6,3
0,65,4,3
1,50,1,4
-3,13,9,3
-10,99,-4,4
0,-4,-8,2
2,2,0,4
7,23,-1,4
-1,31,5,3
1,7,-3,2
-3,1,-1,2
0,-6,12,3
1,4,5,1
21,-137,-19,1
4,-15,4,4
-1,-37,13,2
7,61,17,3
5,-13,-11,4
-2,-94,24,2
-19,4,-7,4
-9,-5,1,3
8,31,-16,1
-18,-49,4,4
-5,-46,1,3
-19,88,-11,2
-10,-42,-6,4
-10,21,10,2
1,9,-3,4
-3,-14,1,3
-1,-28,7,1
-6,-39,24,2
-5,-13,3,3
3,-47,3,1
10,-131,-4,2
4,0,2,3
13,174,9,2
23,21,-5,1
-13,-39,3,4
16,-168,-20,4
-22,121,-18,3
-10,21,10,3
5,-73,-9,1
-3,-3,11,1
4,-14,-6,1
3,30,3,1
-11,-22,3,2
-2,4,0,4
-9,-32,11,3
13,2,-1,2
18,-22,0,4
3,-14,-5,3
9,-87,-15,4
-15,14,-5,4
3,14,7,1
-3,-24,9,3
11,59,7,1
-4,3,-6,1
7,-15,-11,2
26,135,18,3
-5,38,-7,3
-1,-9,-1,3
-4,-9,-12,4
8,-27,8,2
17,190,13,3
-13,-11,-3,3
-7,46,13,2
2,10,8,2
-15,7,5,2
-5,-18,3,1
-10,2,6,1
8,-35,6,2
12,23,-2,3
-17,-47,9,4
4,-15,-2,1
-2,104,-6,4
10,-47,-6,1
7,-117,-3,1
-7,-28,7,3
-26,94,-16,2
-5,-8,7,2
-6,40,-16,2
3,20,5,2
14,-132,-10,2
-5,44,-5,2
-5,8,-3,2
-4,50,-4,2
3,31,17,2
-3,-15,1,3
0,3,2,1
-4,-25,4,4
0,-61,-2,1
0,-16,-8,2
-1,22,-5,2
-15,-18,-19,4
-2,-11,-2,4
-17,11,-3,3
16,22,2,3
-16,4,-12,3
7,43,11,2
3,-36,-21,4
4,-35,-2,3
-14,82,-10,1
-2,11,2,2
-15,-98,7,3
10,-49,-16,1
3,-80,-17,1
-1,-67,-5,3
-2,22,-4,3
6,32,8,1
-9,21,-9,2
1,51,9,4
-13,34,-1,3
8,-5,-6,1
-5,68,9,4
0,44,14,3
1,1,-15,4
-4,-48,4,3
10,18,0,3
2,13,10,4
-11,94,-7,1
4,-51,0,1
7,6,-3,4
23,91,1,4
8,1,2,4
14,-73,-10,3
-15,-76,13,2
0,-3,4,3
-8,-37,8,3
-11,1,-3,1
14,-52,6,4
-3,-1,3,3
8,-82,12,1
5,19,-9,4
-1,-22,-3,2
-3,-10,5,4
3,21,-9,1
-12,34,4,2
14,62,4,3
10,-50,-10,4
6,-32,-4,4
7,-41,5,2
-5,55,-5,1
-3,58,-5,1
2,45,16,2
14,14,2,1
16,10,2,3
-6,-7,6,1
-23,24,9,1
15,32,11,3
11,71,9,1
-4,-54,0,1
-16,210,-20,2
10,40,12,3
1,-33,19,2
10,7,-12,1
14,33,-4,2
12,-69,-14,1
-16,42,-2,3
11,-172,-15,4
-7,76,-11,1
-6,64,-10,3
4,-27,8,1
-20,8,0,1
2,-39,4,2
4,-84,0,2
-11,-57,3,1
5,-37,3,4
-6,105,-24,2
7,-32,-1,1
-9,-60,15,3
-16,15,4,2
0,-38,0,2
-4,22,0,2
-9,95,-9,2
-6,7,-8,4
-1,6,1,1
24,-275,-18,4
6,-26,-6,4
0,29,-4,1
-10,-18,4,2
-24,-208,10,3
-3,-19,11,4
-11,0,11,2
-23,239,-13,2
-7,-14,-3,3
1,-3,-3,1
-16,226,-18,4
7,-10,-3,3
8,-2,0,4
10,-55,-2,4
6,17,6,3
6,-5,-6,3
-7,21,7,2
5,-2,-9,3
7,80,9,3
-3,-41,7,1
2,-1,-6,4
-1,30,-17,1
-5,-19,-1,4
-15,109,-11,2
6,-50,-4,2
-5,39,-1,4
-17,-30,7,2
14,47,16,1
-2,-14,-2,1
11,82,5,3
14,91,8,1
15,134,3,4
-9,-30,15,3
1,34,17,4
1,-49,23,2
3,26,-9,1
2,-89,-8,2
-4,1,-8,1
-4,13,6,2
-5,11,-3,2
-1,74,-7,1
26,253,12,3
17,-224,-5,3
-3,19,-3,2
-15,134,-9,2
-20,206,-16,2
-9,-14,3,3
-9,130,-15,1
-11,62,-3,4
1,-15,13,2
-14,69,0,2
8,-56,-10,4
-21,-150,15,4
-15,154,-13,4
-8,-7,0,4
-3,-53,-5,2
-9,40,-9,3
8,-29,8,3
-10,-100,18,2
-13,-28,5,3
-1,-109,-9,3
-11,41,-5,2
12,36,6,1
4,-39,-12,1
26,-37,-14,1
-3,-31,3,4
-12,-38,10,1
-1,24,5,1
-13,113,-17,1
-6,-16,4,3
-6,-41,10,2
-2,43,-10,4
13,10,1,1
28,-12,10,2
7,-34,-1,1
20,-114,-8,1
-6,-19,8,4
-4,16,-4,1
-2,24,-4,4
5,-28,-11,1
6,-25,4,1
-11,93,-5,4
12,-160,-18,4
-11,62,-9,1
7,-27,-3,2
11,25,9,3
5,-11,-1,4
0,-82,8,1
6,-4,2,4
-10,-40,6,4
8,55,-12,3
1,-43,-3,2
-9,40,-9,4
-14,11,0,1
-1,-31,-3,4
0,-86,0,2
-10,-231,12,1
15,-67,-5,3
3,-26,-9,3
-6,-74,8,2
-10,10,-4,2
-1,16,11,3
3,-54,-21,4
-7,39,-9,4
-2,15,8,4
1,24,19,3
6,2,8,3
12,-27,-4,2
9,21,13,4
3,44,-3,1
2,25,-6,1
-8,17,0,4
0,12,2,3
-3,-3,-13,2
-12,-157,14,1
-1,-25,-23,2
4,-4,-22,2
6,-10,-10,1
-6,116,-10,4
-13,110,-1,1
8,22,4,1
3,40,-11,3
3,-16,-13,2
7,12,13,2
-3,54,-15,4
0,0,-12,1
3,23,5,3
-17,-42,-3,1
0,61,2,3
1,36,1,2
4,4,8,1
7,-4,5,3
-20,18,-2,3
-10,-102,10,3
-5,30,-9,4
7,19,7,2
5,41,-1,1
2,30,0,2
15,-49,-5,3
-16,-111,14,1
3,-7,-1,2
7,77,3,3
-8,35,-12,3
11,19,-1,3
6,-55,-8,4
-15,-41,3,3
8,-93,-8,3
-14,17,2,4
-3,-24,-7,4
11,32,-3,1
-6,-65,-10,4
0,-15,-4,2
5,42,1,2
-2,-31,4,2
-11,115,-1,3
-6,-2,4,4
15,228,15,4
14,110,6,3
9,-115,-7,4
12,6,-2,1
-16,86,2,4
8,-51,-16,4
3,13,11,3
9,-8,-3,4
10,25,-2,1
6,-2,2,4
-2,15,-8,4
0,-8,0,2
-8,-9,4,3
0,7,2,3
5,-16,-19,2
-22,114,-4,3
18,-26,-4,2
7,-43,-5,2
-5,-35,3,1
-3,30,9,3
-7,30,7,2
-5,16,3,3
1,-5,-5,3
-10,61,18,3
-16,-160,8,3
2,-130,0,4
8,-145,-12,4
-8,-78,6,3
1,-101,11,1
-6,11,-10,2
8,-34,-2,1
-7,-93,11,4
9,-41,-13,4
7,14,-3,2
1,9,-1,4
-3,-39,5,3
-8,-41,20,3
18,156,4,3
0,40,-6,3
1,-10,-17,1
-7,-99,11,3
-1,-21,-13,3
-9,67,-3,4
0,91,-8,3
4,-38,0,2
14,-65,8,4
4,-32,-8,3
18,-102,-6,1
-5,51,7,4
12,9,-2,3
-6,97,-6,1
-6,55,-10,3
21,-22,-5,4
6,-77,8,3
7,81,11,4
-6,-3,0,4
-10,-59,2,3
-4,37,2,2
-1,-38,-3,1
-3,18,-13,1
10,8,-6,3
21,-255,-7,4
2,24,18,1
-18,-156,18,2
-8,-78,22,3
0,47,-2,2
16,73,0,1
-1,-57,7,2
-4,24,4,2
-2,-50,-6,4
3,37,-11,3
-16,-101,8,1
3,50,-11,1
7,98,-5,3
-8,28,14,2
0,-23,-4,3
12,-29,0,4
-21,-214,15,2
13,77,11,2
-3,-73,9,3
-8,33,0,4
-14,84,-8,2
-1,-54,17,3
14,-67,-8,1
2,-29,-10,2
-19,-94,13,3
10,0,8,1
-9,-36,5,1
13,117,7,3
-10,-7,0,4
-14,65,-14,2
7,-34,11,1
