0,1,2
1.0,3.0,1.0
5827.0,1696.0,0.0
649.0,1773.0,1.0
365.0,998.0,1.0
4.0,23.0,1.0
45.0,127.0,1.0
367.0,132.0,0.0
242.0,89.0,0.0
8.0,31.0,1.0
16955.0,61851.0,1.0
1.0,2.0,1.0
1597.0,4554.0,1.0
789.0,1745.0,1.0
2750.0,1149.0,0.0
309.0,128.0,0.0
45.0,37.0,0.0
4541.0,10157.0,1.0
568.0,3771.0,1.0
487.0,1797.0,1.0
7414.0,2685.0,0.0
3.0,14.0,1.0
77.0,61.0,0.0
17014.0,61565.0,1.0
229.0,53.0,0.0
51.0,23.0,0.0
1551.0,5716.0,1.0
39.0,25.0,0.0
92.0,407.0,1.0
21659.0,5739.0,0.0
19.0,71.0,1.0
1.0,1.0,0.0
2479.0,5915.0,1.0
62.0,23.0,0.0
1.0,2.0,1.0
223.0,1047.0,1.0
3.0,7.0,1.0
49.0,27.0,0.0
339.0,875.0,1.0
7.0,3.0,0.0
756.0,2581.0,1.0
13.0,6.0,0.0
54.0,41.0,0.0
166567.0,69764.0,0.0
37316.0,135121.0,1.0
61.0,50.0,0.0
33.0,118.0,1.0
2451.0,7805.0,1.0
7.0,38.0,1.0
243.0,154.0,0.0
1294.0,2827.0,1.0
79994.0,211557.0,1.0
0.0,1.0,0.0
1.0,1.0,1.0
3467.0,15783.0,1.0
556.0,1265.0,1.0
175.0,41.0,0.0
2.0,9.0,1.0
1.0,1.0,0.0
8.0,3.0,0.0
1.0,0.0,0.0
3.0,2.0,0.0
7916.0,20911.0,1.0
569.0,1906.0,1.0
7.0,3.0,0.0
4.0,3.0,0.0
3.0,7.0,1.0
100.0,41.0,0.0
3906.0,10225.0,1.0
1.0,0.0,0.0
9391.0,25228.0,1.0
0.0,1.0,1.0
109.0,45.0,0.0
531.0,1268.0,1.0
30.0,7.0,0.0
1.0,1.0,0.0
1824.0,3935.0,1.0
5.0,3.0,0.0
13.0,6.0,0.0
2656.0,13911.0,1.0
0.0,1.0,0.0
62.0,27.0,0.0
23.0,17.0,0.0
2987.0,11178.0,1.0
6.0,13.0,1.0
2.0,1.0,0.0
0.0,1.0,0.0
74.0,239.0,1.0
23.0,55.0,1.0
22.0,53.0,1.0
1210.0,553.0,0.0
65.0,222.0,1.0
857.0,193.0,0.0
382.0,241.0,0.0
43.0,114.0,1.0
33124.0,14561.0,0.0
7.0,5.0,0.0
18569.0,45520.0,1.0
1.0,2.0,1.0
9.0,23.0,1.0
613.0,2218.0,1.0
1.0,5.0,1.0
1.0,1.0,0.0
754.0,345.0,0.0
103.0,346.0,1.0
1.0,4.0,1.0
48997.0,17227.0,0.0
1593.0,275.0,0.0
5.0,18.0,1.0
7.0,18.0,1.0
2067.0,1211.0,0.0
5609.0,4393.0,0.0
29.0,13.0,0.0
0.0,1.0,1.0
13949.0,32352.0,1.0
1.0,4.0,1.0
24977.0,21197.0,0.0
3.0,8.0,1.0
3.0,7.0,1.0
63.0,149.0,1.0
90.0,341.0,1.0
2927.0,1868.0,0.0
11.0,8.0,0.0
9120.0,2789.0,0.0
425.0,269.0,0.0
52.0,33.0,0.0
0.0,1.0,0.0
53.0,31.0,0.0
26.0,95.0,1.0
3.0,2.0,0.0
0.0,1.0,1.0
25.0,4.0,0.0
4423.0,11362.0,1.0
37.0,119.0,1.0
28757.0,104666.0,1.0
2.0,7.0,1.0
0.0,1.0,1.0
243.0,593.0,1.0
70.0,29.0,0.0
581.0,473.0,0.0
449.0,1173.0,1.0
1.0,4.0,1.0
7893.0,1451.0,0.0
11.0,7.0,0.0
101.0,88.0,0.0
3.0,1.0,0.0
896.0,279.0,0.0
7530.0,4849.0,0.0
1436.0,991.0,0.0
190.0,87.0,0.0
1950.0,1483.0,0.0
27849.0,66268.0,1.0
3.0,1.0,0.0
5.0,14.0,1.0
19003.0,42293.0,1.0
13.0,8.0,0.0
47.0,30.0,0.0
48737.0,105895.0,1.0
44.0,115.0,1.0
24.0,83.0,1.0
314.0,1115.0,1.0
108385.0,85033.0,0.0
3.0,11.0,1.0
161.0,454.0,1.0
1.0,3.0,1.0
86.0,71.0,0.0
32941.0,19345.0,0.0
274.0,709.0,1.0
5.0,22.0,1.0
25.0,114.0,1.0
65.0,46.0,0.0
6617.0,21391.0,1.0
542.0,149.0,0.0
1.0,1.0,0.0
13.0,62.0,1.0
6274.0,17613.0,1.0
555.0,322.0,0.0
2019.0,1661.0,0.0
4348.0,2547.0,0.0
4.0,1.0,0.0
25.0,8.0,0.0
256.0,927.0,1.0
1.0,10.0,1.0
3356.0,643.0,0.0
6411.0,2299.0,0.0
169.0,53.0,0.0
1497.0,3814.0,1.0
13.0,8.0,0.0
785.0,568.0,0.0
579.0,1289.0,1.0
33491.0,78997.0,1.0
9635.0,44587.0,1.0
16.0,7.0,0.0
1.0,6.0,1.0
2.0,1.0,0.0
398.0,167.0,0.0
0.0,1.0,0.0
1208.0,5295.0,1.0
428.0,301.0,0.0
1.0,3.0,1.0
4241.0,14495.0,1.0
12785.0,4702.0,0.0
648.0,469.0,0.0
23.0,14.0,0.0
11068.0,23425.0,1.0
4.0,1.0,0.0
28117.0,22236.0,0.0
14153.0,39141.0,1.0
1422.0,3845.0,1.0
2101.0,1118.0,0.0
1.0,2.0,1.0
1381.0,8651.0,1.0
40109.0,112726.0,1.0
2290.0,7541.0,1.0
11054.0,2529.0,0.0
36.0,95.0,1.0
41.0,5.0,0.0
1.0,2.0,1.0
1440.0,6889.0,1.0
64.0,39.0,0.0
2959.0,7296.0,1.0
3.0,7.0,1.0
3822.0,2245.0,0.0
6324.0,16219.0,1.0
1296.0,937.0,0.0
269.0,1501.0,1.0
181.0,51.0,0.0
1.0,5.0,1.0
0.0,1.0,1.0
3.0,10.0,1.0
14229.0,38372.0,1.0
12195.0,42194.0,1.0
1884.0,11735.0,1.0
4012.0,875.0,0.0
33.0,76.0,1.0
2.0,1.0,0.0
274.0,1489.0,1.0
22.0,71.0,1.0
359.0,1209.0,1.0
15.0,4.0,0.0
121.0,288.0,1.0
4.0,15.0,1.0
19.0,7.0,0.0
0.0,1.0,0.0
13573.0,49083.0,1.0
67415.0,19619.0,0.0
42293.0,11709.0,0.0
72625.0,53013.0,0.0
57.0,136.0,1.0
1.0,4.0,1.0
5.0,3.0,0.0
262.0,107.0,0.0
669.0,1525.0,1.0
13.0,34.0,1.0
551.0,3706.0,1.0
16.0,43.0,1.0
487.0,1769.0,1.0
351.0,92.0,0.0
0.0,1.0,0.0
3477.0,2524.0,0.0
15.0,32.0,1.0
4.0,13.0,1.0
9359.0,3837.0,0.0
7831.0,3585.0,0.0
183531.0,113755.0,0.0
22.0,19.0,0.0
71.0,44.0,0.0
40177.0,151355.0,1.0
1.0,3.0,1.0
2558.0,9771.0,1.0
249.0,637.0,1.0
505.0,2197.0,1.0
163.0,119.0,0.0
135.0,79.0,0.0
2038.0,1279.0,0.0
351.0,155.0,0.0
437.0,1618.0,1.0
3.0,8.0,1.0
103.0,37.0,0.0
1.0,1.0,0.0
55556.0,145403.0,1.0
1333.0,3012.0,1.0
11923.0,4249.0,0.0
11409.0,3448.0,0.0
3179.0,7302.0,1.0
121.0,34.0,0.0
7.0,40.0,1.0
4189.0,19415.0,1.0
1232.0,675.0,0.0
40701.0,23087.0,0.0
1.0,1.0,1.0
1055.0,3893.0,1.0
1.0,2.0,1.0
1.0,3.0,1.0
0.0,1.0,1.0
11.0,71.0,1.0
3841.0,12252.0,1.0
4004.0,1527.0,0.0
607.0,2039.0,1.0
1.0,5.0,1.0
253.0,1083.0,1.0
11.0,30.0,1.0
5.0,28.0,1.0
619.0,5208.0,1.0
26.0,55.0,1.0
8504.0,18377.0,1.0
129793.0,349791.0,1.0
2334.0,677.0,0.0
1609.0,5449.0,1.0
1.0,1.0,1.0
143.0,113.0,0.0
85.0,282.0,1.0
2677.0,992.0,0.0
1.0,2.0,1.0
235.0,616.0,1.0
56380.0,23817.0,0.0
1714.0,5461.0,1.0
83637.0,236258.0,1.0
1.0,2.0,1.0
11.0,4.0,0.0
2.0,1.0,0.0
54.0,17.0,0.0
23709.0,54667.0,1.0
1.0,1.0,1.0
1323.0,2995.0,1.0
95.0,77.0,0.0
5.0,11.0,1.0
24828.0,9499.0,0.0
2333.0,1691.0,0.0
1269.0,811.0,0.0
196.0,149.0,0.0
5.0,2.0,0.0
7.0,19.0,1.0
8202.0,3767.0,0.0
39157.0,14167.0,0.0
1741.0,10955.0,1.0
149454.0,91847.0,0.0
1.0,4.0,1.0
19492.0,66483.0,1.0
2.0,5.0,1.0
3.0,7.0,1.0
23.0,52.0,1.0
2453.0,6412.0,1.0
2399.0,8551.0,1.0
37.0,144.0,1.0
23.0,64.0,1.0
1220.0,447.0,0.0
439.0,1359.0,1.0
9.0,68.0,1.0
685.0,1488.0,1.0
391.0,1672.0,1.0
1.0,2.0,1.0
2693.0,1186.0,0.0
14412.0,3821.0,0.0
16.0,59.0,1.0
12.0,31.0,1.0
1.0,1.0,1.0
11201.0,28677.0,1.0
222.0,1507.0,1.0
2.0,5.0,1.0
13.0,6.0,0.0
1.0,3.0,1.0
7.0,5.0,0.0
70235.0,49387.0,0.0
3.0,10.0,1.0
70838.0,169419.0,1.0
321.0,1466.0,1.0
3632.0,3199.0,0.0
103.0,73.0,0.0
77.0,30.0,0.0
9.0,23.0,1.0
1.0,3.0,1.0
109.0,45.0,0.0
1.0,1.0,1.0
1.0,0.0,0.0
2480.0,8123.0,1.0
5506.0,1199.0,0.0
92.0,21.0,0.0
1328.0,3771.0,1.0
34.0,97.0,1.0
45.0,119.0,1.0
154.0,417.0,1.0
246.0,811.0,1.0
0.0,1.0,0.0
11.0,29.0,1.0
3079.0,11209.0,1.0
1997.0,11393.0,1.0
17.0,47.0,1.0
1.0,0.0,0.0
82.0,37.0,0.0
548.0,351.0,0.0
13285.0,7846.0,0.0
109.0,502.0,1.0
2.0,9.0,1.0
38.0,125.0,1.0
2324.0,5489.0,1.0
1385.0,527.0,0.0
0.0,1.0,1.0
42.0,29.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
5153.0,28921.0,1.0
5.0,3.0,0.0
8.0,3.0,0.0
1632.0,7733.0,1.0
1.0,3.0,1.0
7959.0,28492.0,1.0
193.0,137.0,0.0
92741.0,35579.0,0.0
279.0,109.0,0.0
17.0,12.0,0.0
268.0,745.0,1.0
3729.0,872.0,0.0
901.0,3081.0,1.0
2.0,1.0,0.0
233.0,507.0,1.0
3321.0,21988.0,1.0
1.0,2.0,1.0
41.0,108.0,1.0
3.0,1.0,0.0
64563.0,19462.0,0.0
7.0,16.0,1.0
32.0,87.0,1.0
71053.0,20694.0,0.0
43.0,223.0,1.0
292.0,77.0,0.0
4.0,3.0,0.0
1.0,1.0,0.0
29.0,99.0,1.0
7.0,16.0,1.0
8.0,5.0,0.0
3.0,17.0,1.0
8.0,5.0,0.0
37.0,175.0,1.0
0.0,1.0,0.0
30594.0,9295.0,0.0
9469.0,24751.0,1.0
20612.0,57031.0,1.0
1275.0,3253.0,1.0
111479.0,68903.0,0.0
2.0,1.0,0.0
362.0,275.0,0.0
0.0,1.0,1.0
0.0,1.0,1.0
2.0,7.0,1.0
0.0,1.0,0.0
1084.0,665.0,0.0
3.0,8.0,1.0
5195.0,4287.0,0.0
0.0,1.0,1.0
35.0,86.0,1.0
370.0,299.0,0.0
1.0,5.0,1.0
3437.0,8466.0,1.0
8339.0,5408.0,0.0
1.0,1.0,0.0
98508.0,222785.0,1.0
1.0,1.0,1.0
83.0,213.0,1.0
814.0,5195.0,1.0
3.0,1.0,0.0
447.0,1958.0,1.0
80862.0,46885.0,0.0
25.0,18.0,0.0
466.0,1061.0,1.0
14.0,45.0,1.0
87.0,238.0,1.0
121.0,45.0,0.0
26.0,67.0,1.0
65.0,153.0,1.0
951.0,4093.0,1.0
55.0,13.0,0.0
1435.0,3778.0,1.0
31315.0,11642.0,0.0
1.0,1.0,0.0
3.0,2.0,0.0
79.0,29.0,0.0
106389.0,65981.0,0.0
5.0,2.0,0.0
55051.0,131011.0,1.0
523.0,118.0,0.0
621.0,109.0,0.0
6886.0,16601.0,1.0
141.0,301.0,1.0
191.0,415.0,1.0
7507.0,29039.0,1.0
0.0,1.0,0.0
1.0,1.0,0.0
3668.0,1613.0,0.0
5055.0,1402.0,0.0
2305.0,17427.0,1.0
7.0,3.0,0.0
265.0,2046.0,1.0
348.0,1877.0,1.0
5867.0,2548.0,0.0
7417.0,34409.0,1.0
43.0,234.0,1.0
74.0,43.0,0.0
0.0,1.0,0.0
398.0,87.0,0.0
43.0,24.0,0.0
21.0,8.0,0.0
149.0,853.0,1.0
1.0,1.0,1.0
11.0,7.0,0.0
1351.0,424.0,0.0
56.0,211.0,1.0
0.0,1.0,1.0
1165.0,3318.0,1.0
5.0,2.0,0.0
47.0,131.0,1.0
152326.0,89227.0,0.0
27.0,8.0,0.0
3823.0,8574.0,1.0
845.0,1948.0,1.0
2.0,1.0,0.0
1839.0,5138.0,1.0
164159.0,113929.0,0.0
14064.0,10861.0,0.0
4728.0,13063.0,1.0
21345.0,9919.0,0.0
627.0,362.0,0.0
7.0,5.0,0.0
53.0,176.0,1.0
13547.0,4648.0,0.0
643.0,156.0,0.0
179.0,75.0,0.0
263.0,102.0,0.0
372.0,1795.0,1.0
11.0,3.0,0.0
53.0,33.0,0.0
21.0,44.0,1.0
7321.0,4768.0,0.0
37457.0,11464.0,0.0
289.0,1039.0,1.0
3.0,7.0,1.0
91.0,33.0,0.0
8.0,3.0,0.0
23.0,73.0,1.0
658.0,207.0,0.0
14.0,3.0,0.0
70.0,41.0,0.0
4.0,9.0,1.0
517.0,234.0,0.0
1.0,2.0,1.0
0.0,1.0,1.0
1.0,3.0,1.0
139181.0,37300.0,0.0
3.0,10.0,1.0
1248.0,2969.0,1.0
22719.0,62161.0,1.0
9595.0,3472.0,0.0
9354.0,50743.0,1.0
2.0,5.0,1.0
1.0,0.0,0.0
6.0,25.0,1.0
1.0,4.0,1.0
5.0,3.0,0.0
0.0,1.0,0.0
1619.0,1017.0,0.0
29803.0,19252.0,0.0
5.0,2.0,0.0
77.0,188.0,1.0
2.0,1.0,0.0
24061.0,83056.0,1.0
1.0,1.0,0.0
1598.0,7063.0,1.0
8155.0,3026.0,0.0
1637.0,1138.0,0.0
5.0,12.0,1.0
923.0,201.0,0.0
95.0,357.0,1.0
39.0,28.0,0.0
86.0,59.0,0.0
3893.0,10530.0,1.0
138.0,77.0,0.0
3.0,1.0,0.0
1.0,1.0,0.0
27.0,77.0,1.0
83.0,49.0,0.0
47461.0,28207.0,0.0
158.0,595.0,1.0
970.0,351.0,0.0
1.0,6.0,1.0
44.0,101.0,1.0
43.0,24.0,0.0
114.0,25.0,0.0
309.0,85.0,0.0
2837.0,6920.0,1.0
13.0,9.0,0.0
4.0,31.0,1.0
1.0,3.0,1.0
6.0,53.0,1.0
264.0,895.0,1.0
1523.0,283.0,0.0
1.0,1.0,1.0
2.0,5.0,1.0
6641.0,15154.0,1.0
1.0,1.0,0.0
8014.0,26877.0,1.0
7.0,18.0,1.0
279.0,106.0,0.0
593.0,1565.0,1.0
27197.0,19914.0,0.0
256.0,155.0,0.0
0.0,1.0,1.0
483.0,2111.0,1.0
25381.0,70615.0,1.0
107.0,387.0,1.0
2.0,5.0,1.0
2807.0,10858.0,1.0
7159.0,19800.0,1.0
8.0,5.0,0.0
2509.0,6986.0,1.0
12.0,41.0,1.0
32.0,9.0,0.0
922.0,723.0,0.0
17797.0,5397.0,0.0
47971.0,178672.0,1.0
6891.0,38110.0,1.0
1.0,1.0,0.0
843.0,476.0,0.0
5198.0,22807.0,1.0
43039.0,111043.0,1.0
2244.0,9577.0,1.0
6959.0,5043.0,0.0
71.0,44.0,0.0
41.0,26.0,0.0
1.0,2.0,1.0
9855.0,27752.0,1.0
60572.0,23743.0,0.0
28147.0,11867.0,0.0
12312.0,53969.0,1.0
88929.0,33767.0,0.0
2.0,1.0,0.0
8167.0,5332.0,0.0
134.0,21.0,0.0
109.0,64.0,0.0
2.0,1.0,0.0
0.0,1.0,0.0
47.0,128.0,1.0
7.0,19.0,1.0
526.0,341.0,0.0
1.0,1.0,0.0
63.0,43.0,0.0
774.0,535.0,0.0
143.0,62.0,0.0
1.0,1.0,1.0
13.0,30.0,1.0
96769.0,36779.0,0.0
334.0,183.0,0.0
29.0,99.0,1.0
2744.0,1007.0,0.0
2819.0,9505.0,1.0
219.0,92.0,0.0
47.0,18.0,0.0
4414.0,865.0,0.0
9.0,7.0,0.0
5.0,17.0,1.0
0.0,1.0,0.0
62.0,333.0,1.0
1303.0,532.0,0.0
39651.0,22151.0,0.0
2988.0,7195.0,1.0
5.0,2.0,0.0
100.0,41.0,0.0
5447.0,2286.0,0.0
19.0,64.0,1.0
31.0,172.0,1.0
171.0,614.0,1.0
622.0,431.0,0.0
47.0,130.0,1.0
8761.0,3684.0,0.0
31.0,13.0,0.0
2.0,5.0,1.0
1.0,1.0,0.0
14115.0,5786.0,0.0
691.0,84.0,0.0
35.0,73.0,1.0
1.0,4.0,1.0
7190.0,5057.0,0.0
18.0,13.0,0.0
6909.0,30266.0,1.0
991.0,3392.0,1.0
0.0,1.0,0.0
1053.0,464.0,0.0
554.0,1349.0,1.0
2.0,7.0,1.0
1.0,4.0,1.0
3023.0,15750.0,1.0
555.0,212.0,0.0
18.0,49.0,1.0
9831.0,6194.0,0.0
71428.0,183381.0,1.0
0.0,1.0,0.0
60611.0,144448.0,1.0
5.0,3.0,0.0
7.0,24.0,1.0
268.0,57.0,0.0
209.0,477.0,1.0
76543.0,198169.0,1.0
1799.0,6698.0,1.0
0.0,1.0,1.0
272.0,35.0,0.0
5897.0,4611.0,0.0
80.0,31.0,0.0
2.0,1.0,0.0
41.0,140.0,1.0
20738.0,54865.0,1.0
23.0,10.0,0.0
1.0,3.0,1.0
2.0,1.0,0.0
0.0,1.0,0.0
1327.0,576.0,0.0
19.0,99.0,1.0
2087.0,5051.0,1.0
185.0,477.0,1.0
12881.0,2821.0,0.0
1.0,0.0,0.0
6044.0,3737.0,0.0
27.0,5.0,0.0
64481.0,37421.0,0.0
19.0,12.0,0.0
42766.0,12525.0,0.0
4.0,9.0,1.0
12.0,29.0,1.0
23596.0,7197.0,0.0
11.0,7.0,0.0
274973.0,154334.0,0.0
1.0,1.0,0.0
7680.0,20123.0,1.0
9205.0,7062.0,0.0
79.0,186.0,1.0
10765.0,38551.0,1.0
1372.0,3399.0,1.0
243.0,539.0,1.0
79.0,23.0,0.0
1.0,1.0,0.0
7.0,1.0,0.0
1169.0,799.0,0.0
49460.0,38139.0,0.0
1.0,3.0,1.0
13.0,9.0,0.0
35.0,81.0,1.0
1627.0,1071.0,0.0
989.0,302.0,0.0
275.0,213.0,0.0
33346.0,92999.0,1.0
13.0,47.0,1.0
5637.0,3968.0,0.0
253.0,916.0,1.0
5.0,28.0,1.0
31667.0,75631.0,1.0
3325.0,24544.0,1.0
74800.0,23173.0,0.0
443.0,2300.0,1.0
1026.0,787.0,0.0
504.0,355.0,0.0
2098.0,4971.0,1.0
1.0,2.0,1.0
17.0,40.0,1.0
283.0,102.0,0.0
660.0,2363.0,1.0
993.0,3677.0,1.0
0.0,1.0,1.0
8759.0,30138.0,1.0
9.0,2.0,0.0
1.0,4.0,1.0
31.0,19.0,0.0
2.0,5.0,1.0
1898.0,1333.0,0.0
5361.0,14528.0,1.0
586.0,481.0,0.0
147.0,83.0,0.0
642.0,269.0,0.0
7004.0,5903.0,0.0
8.0,3.0,0.0
3.0,8.0,1.0
7.0,17.0,1.0
459.0,371.0,0.0
256.0,187.0,0.0
1.0,4.0,1.0
276.0,787.0,1.0
73680.0,13759.0,0.0
7.0,37.0,1.0
3.0,2.0,0.0
8074.0,1689.0,0.0
30.0,79.0,1.0
1.0,4.0,1.0
3113.0,10048.0,1.0
99.0,41.0,0.0
1.0,0.0,0.0
0.0,1.0,1.0
356.0,147.0,0.0
109.0,38.0,0.0
9348.0,22319.0,1.0
1.0,2.0,1.0
1.0,5.0,1.0
1.0,1.0,0.0
494.0,177.0,0.0
2.0,15.0,1.0
17707.0,44877.0,1.0
6.0,17.0,1.0
1175.0,713.0,0.0
84.0,59.0,0.0
53.0,181.0,1.0
233.0,88.0,0.0
5393.0,2239.0,0.0
1.0,1.0,0.0
229.0,1287.0,1.0
494.0,1195.0,1.0
3.0,1.0,0.0
233.0,1953.0,1.0
29.0,64.0,1.0
174.0,743.0,1.0
4.0,9.0,1.0
1703.0,1042.0,0.0
4.0,3.0,0.0
5.0,21.0,1.0
2117.0,1351.0,0.0
20329.0,12410.0,0.0
17185.0,2267.0,0.0
517.0,212.0,0.0
52.0,267.0,1.0
23.0,14.0,0.0
992.0,3213.0,1.0
1.0,3.0,1.0
8875.0,38067.0,1.0
355.0,251.0,0.0
685.0,438.0,0.0
347.0,1291.0,1.0
25.0,61.0,1.0
11643.0,30842.0,1.0
1238.0,725.0,0.0
263.0,186.0,0.0
19718.0,5829.0,0.0
12.0,5.0,0.0
3425.0,2668.0,0.0
109.0,455.0,1.0
101.0,478.0,1.0
13.0,10.0,0.0
3.0,19.0,1.0
2411.0,17798.0,1.0
84.0,199.0,1.0
23.0,7.0,0.0
15.0,4.0,0.0
271.0,209.0,0.0
89.0,55.0,0.0
1.0,1.0,0.0
13.0,36.0,1.0
1369.0,3806.0,1.0
1.0,4.0,1.0
163813.0,31046.0,0.0
9290.0,33813.0,1.0
1577.0,5373.0,1.0
432.0,251.0,0.0
11.0,5.0,0.0
37.0,21.0,0.0
131552.0,317597.0,1.0
1757.0,9438.0,1.0
9507.0,26312.0,1.0
2.0,5.0,1.0
43.0,98.0,1.0
201.0,109.0,0.0
530.0,1479.0,1.0
3.0,1.0,0.0
38575.0,21823.0,0.0
50.0,21.0,0.0
10115.0,34722.0,1.0
157.0,97.0,0.0
43.0,31.0,0.0
4.0,11.0,1.0
1058.0,295.0,0.0
3.0,1.0,0.0
13.0,3.0,0.0
0.0,1.0,1.0
37.0,29.0,0.0
17.0,11.0,0.0
599.0,2813.0,1.0
2.0,1.0,0.0
5.0,4.0,0.0
117.0,22.0,0.0
101.0,77.0,0.0
4384.0,16401.0,1.0
97.0,26.0,0.0
178.0,37.0,0.0
4.0,9.0,1.0
9.0,5.0,0.0
2.0,1.0,0.0
4.0,13.0,1.0
21923.0,56828.0,1.0
1.0,3.0,1.0
8929.0,29231.0,1.0
179.0,105.0,0.0
2.0,5.0,1.0
79.0,213.0,1.0
19415.0,54757.0,1.0
72765.0,190408.0,1.0
84467.0,62360.0,0.0
1.0,3.0,1.0
4897.0,2049.0,0.0
79.0,389.0,1.0
23.0,5.0,0.0
3050.0,1753.0,0.0
2040.0,847.0,0.0
563.0,2595.0,1.0
5.0,4.0,0.0
120.0,43.0,0.0
83964.0,200447.0,1.0
11.0,2.0,0.0
17.0,58.0,1.0
0.0,1.0,1.0
0.0,1.0,0.0
2177.0,5265.0,1.0
1.0,2.0,1.0
1.0,4.0,1.0
801.0,358.0,0.0
3229.0,2669.0,0.0
80.0,273.0,1.0
8.0,43.0,1.0
3379.0,2329.0,0.0
40.0,149.0,1.0
35.0,13.0,0.0
17.0,77.0,1.0
3.0,14.0,1.0
19.0,46.0,1.0
28.0,17.0,0.0
5.0,2.0,0.0
2363.0,11455.0,1.0
3.0,1.0,0.0
38929.0,15993.0,0.0
364.0,155.0,0.0
3576.0,1411.0,0.0
29.0,8.0,0.0
1.0,5.0,1.0
45.0,104.0,1.0
2751.0,6490.0,1.0
21.0,134.0,1.0
1.0,1.0,0.0
708.0,1715.0,1.0
2.0,9.0,1.0
7.0,23.0,1.0
31123.0,82204.0,1.0
34969.0,15639.0,0.0
21.0,16.0,0.0
457.0,289.0,0.0
15.0,8.0,0.0
38.0,11.0,0.0
1.0,4.0,1.0
1.0,3.0,1.0
11.0,7.0,0.0
32112.0,184015.0,1.0
4.0,9.0,1.0
13.0,43.0,1.0
0.0,1.0,1.0
4274.0,1667.0,0.0
7.0,17.0,1.0
39654.0,93967.0,1.0
2.0,9.0,1.0
2918.0,2035.0,0.0
3.0,1.0,0.0
1.0,0.0,0.0
72221.0,268916.0,1.0
55778.0,190871.0,1.0
29968.0,17593.0,0.0
3.0,1.0,0.0
4757.0,1396.0,0.0
25529.0,71178.0,1.0
16058.0,34037.0,1.0
225.0,98.0,0.0
3581.0,11706.0,1.0
27.0,16.0,0.0
29.0,6.0,0.0
6684.0,3911.0,0.0
55830.0,17099.0,0.0
50.0,31.0,0.0
1397.0,406.0,0.0
47863.0,179937.0,1.0
1358.0,3501.0,1.0
701.0,1610.0,1.0
11.0,8.0,0.0
1399.0,249.0,0.0
1991.0,4457.0,1.0
29.0,92.0,1.0
13038.0,2093.0,0.0
6972.0,52823.0,1.0
6.0,5.0,0.0
2897.0,9060.0,1.0
0.0,1.0,0.0
1.0,4.0,1.0
46424.0,33939.0,0.0
8050.0,21657.0,1.0
1.0,1.0,0.0
328.0,213.0,0.0
0.0,1.0,0.0
2.0,1.0,0.0
185.0,83.0,0.0
0.0,1.0,0.0
6311.0,3554.0,0.0
3000.0,793.0,0.0
31251.0,27608.0,0.0
17.0,81.0,1.0
116.0,67.0,0.0
5.0,19.0,1.0
1.0,4.0,1.0
1.0,1.0,0.0
6505.0,1169.0,0.0
1.0,1.0,1.0
282.0,173.0,0.0
268.0,99.0,0.0
9.0,4.0,0.0
5.0,1.0,0.0
4.0,1.0,0.0
10528.0,6079.0,0.0
1.0,1.0,0.0
18.0,11.0,0.0
1.0,1.0,0.0
3819.0,16412.0,1.0
1682.0,4387.0,1.0
0.0,1.0,0.0
405.0,248.0,0.0
5.0,1.0,0.0
7.0,22.0,1.0
53.0,139.0,1.0
1205.0,234.0,0.0
27.0,19.0,0.0
11.0,41.0,1.0
5.0,1.0,0.0
39.0,31.0,0.0
73.0,27.0,0.0
1.0,1.0,1.0
202.0,951.0,1.0
380.0,101.0,0.0
1.0,1.0,1.0
6.0,5.0,0.0
2.0,1.0,0.0
1.0,4.0,1.0
117.0,71.0,0.0
2.0,5.0,1.0
419.0,259.0,0.0
521.0,282.0,0.0
29.0,70.0,1.0
1.0,3.0,1.0
188.0,785.0,1.0
183.0,667.0,1.0
13013.0,31854.0,1.0
1.0,4.0,1.0
1.0,3.0,1.0
3.0,1.0,0.0
368.0,99.0,0.0
15.0,49.0,1.0
2097.0,1351.0,0.0
1.0,1.0,0.0
189.0,430.0,1.0
1322.0,3501.0,1.0
445.0,2411.0,1.0
11147.0,3921.0,0.0
906.0,2465.0,1.0
256.0,147.0,0.0
33.0,23.0,0.0
2818.0,1591.0,0.0
3.0,7.0,1.0
388.0,161.0,0.0
1.0,0.0,0.0
485.0,178.0,0.0
7008.0,1517.0,0.0
251.0,198.0,0.0
2941.0,7704.0,1.0
5.0,12.0,1.0
1.0,1.0,1.0
1.0,2.0,1.0
353.0,1156.0,1.0
43.0,12.0,0.0
5.0,3.0,0.0
17645.0,41803.0,1.0
1.0,1.0,1.0
48904.0,12915.0,0.0
797.0,653.0,0.0
314.0,121.0,0.0
113.0,600.0,1.0
49.0,183.0,1.0
31.0,23.0,0.0
21.0,50.0,1.0
9189.0,5839.0,0.0
204.0,121.0,0.0
14548.0,4457.0,0.0
40.0,31.0,0.0
16.0,13.0,0.0
1082.0,3889.0,1.0
1711.0,3815.0,1.0
640.0,2107.0,1.0
17.0,7.0,0.0
149.0,403.0,1.0
665.0,261.0,0.0
3.0,1.0,0.0
7.0,25.0,1.0
5194.0,29711.0,1.0
3003.0,11300.0,1.0
27579.0,11272.0,0.0
231.0,167.0,0.0
2169.0,4738.0,1.0
2219.0,1560.0,0.0
0.0,1.0,1.0
967.0,3323.0,1.0
1.0,1.0,0.0
