val1,val2,val3,last_matrix
2,8,-2,1
3,7,3,3
12,-27,-4,1
6,12,0,3
0,-1,-6,4
3,-4,-5,4
-5,25,-1,3
3,3,3,3
-4,19,-2,3
-6,2,-2,2
-7,-6,9,2
8,-27,-2,2
3,-13,-3,4
-9,-11,-1,3
8,33,10,1
-10,44,-2,2
1,-12,5,1
-5,1,-1,3
3,0,9,1
2,-5,0,2
-6,-2,0,3
-3,9,-1,4
-9,-77,13,4
0,-13,-10,2
1,-8,-5,1
3,-8,-3,1
7,16,7,1
-1,-8,-5,2
-4,7,-2,4
5,-12,5,2
2,1,-2,2
5,-32,-5,4
-1,35,-9,4
-3,17,1,1
-1,-16,5,1
-10,-9,0,4
0,-24,-8,2
-5,-14,1,1
1,2,-3,4
1,-7,5,4
7,20,7,2
9,8,-1,1
5,12,3,1
4,-27,-2,3
-7,0,-9,4
3,6,9,2
3,3,13,3
-1,6,7,2
5,-5,-3,2
7,-8,1,2
5,30,9,3
-10,23,-6,4
-2,4,0,3
6,-23,2,4
0,-12,0,2
0,-6,-2,3
12,18,0,3
7,-13,-1,1
-3,9,-1,2
-7,-7,7,1
-3,11,1,1
-9,40,-9,2
-2,-6,6,4
-4,3,-4,4
7,10,5,1
-7,-12,3,1
2,6,-8,4
1,-13,1,4
8,18,8,3
10,-10,0,2
6,5,-6,2
4,10,4,4
8,2,-6,3
4,7,0,1
10,32,4,3
-6,-14,6,2
5,4,1,1
-7,19,-5,1
-4,17,-8,2
0,8,0,3
5,-5,-1,3
-10,23,-8,2
2,-8,0,4
-4,-45,16,2
2,1,2,1
-4,3,-6,3
-4,-19,10,2
-6,27,-10,3
-3,12,1,2
0,1,-4,1
-4,-2,2,2
-7,-10,3,2
-6,11,-4,1
-13,12,-1,4
5,-11,-1,1
-1,13,7,2
3,63,15,2
-4,9,2,1
-2,-17,6,4
-2,-3,0,1
-2,-15,-4,3
5,-10,-1,4
-3,-1,7,2
2,11,6,3
5,-10,-1,4
8,-2,0,3
7,1,-3,3
-6,8,-6,4
-1,2,-11,3
-9,25,-7,2
3,8,1,4
2,3,-4,1
-3,-12,5,4
-5,-8,5,3
6,5,4,3
-2,0,10,3
-4,2,10,2
0,2,-2,2
13,-15,3,2
-7,-15,-1,2
0,-3,0,3
-12,30,-2,3
2,-1,4,3
6,1,0,1
-1,6,7,4
7,4,1,3
-4,-4,4,1
5,-6,5,1
0,-3,-6,3
-10,-14,10,2
0,6,0,1
3,-3,1,3
-12,-80,8,3
1,19,-3,4
3,6,13,3
-3,-2,-3,4
-1,-2,-5,2
2,0,-2,4
-3,2,-3,3
1,-22,1,2
-3,-11,9,3
-6,17,-6,2
-7,-5,7,2
4,-2,2,4
7,-15,-3,1
0,-13,-2,2
2,6,4,2
2,3,2,3
13,7,-3,1
-6,-32,6,2
-5,-6,3,3
3,0,1,1
11,15,1,4
-5,-13,5,4
8,14,2,1
9,66,9,3
1,-2,1,4
-4,-18,8,3
5,5,3,4
-3,14,-3,4
3,-11,3,3
-5,-7,9,2
1,-12,-1,3
8,-14,0,2
0,-10,-2,1
-1,0,-3,4
5,-27,-3,4
5,31,7,3
-3,20,-5,4
-11,-35,1,2
4,-27,-8,1
-2,-3,0,2
-3,17,7,3
-4,-9,4,1
1,-5,7,1
0,1,-4,1
-8,19,0,2
-2,4,-2,1
-10,-21,0,3
3,-17,-1,1
-1,8,-7,2
1,2,-5,1
-5,-12,-1,1
-2,-37,10,2
1,2,-3,3
-2,-3,0,3
1,21,-7,4
10,77,12,3
-3,-13,7,4
8,1,-2,1
5,4,-7,3
2,22,6,4
4,-34,-6,3
-8,-10,-8,4
4,-12,-2,4
-9,1,1,2
-6,-1,-2,1
6,39,6,3
-5,2,-1,3
-2,3,-8,2
4,-6,0,3
-5,14,3,2
-4,3,0,2
11,-22,-3,4
2,6,-2,3
7,1,1,4
-2,-5,-2,3
-5,15,-1,4
-11,-12,1,2
11,16,1,3
4,10,2,3
1,1,3,3
-5,-2,11,1
-5,-26,5,3
-9,-4,3,2
-5,-16,5,2
-8,22,0,4
4,31,10,2
3,26,5,3
6,-6,-2,4
-6,-16,2,4
0,12,8,2
6,18,2,1
-7,-20,3,2
-6,-8,4,1
-5,4,-9,2
-9,0,1,4
-1,2,-1,4
3,9,-9,1
7,-48,-15,3
3,-5,-3,4
5,14,1,1
0,9,8,2
-13,43,-5,4
-1,1,5,2
-1,26,-5,1
8,-60,-10,2
-1,-6,-1,2
1,0,-1,4
-2,-4,0,4
10,-18,-4,2
0,-5,-4,1
7,19,3,4
5,-4,5,4
-3,-23,3,3
-6,6,-6,3
1,15,5,3
-11,4,-3,2
-1,-11,-13,2
-1,5,-3,2
-7,26,-7,4
4,33,14,4
4,-20,-2,1
-6,1,0,2
4,6,4,2
-3,-14,5,1
5,-60,-9,2
8,29,0,1
-6,-3,2,2
-9,2,-5,3
-4,-9,-2,1
-3,-20,3,4
-3,-29,9,3
1,-24,-7,2
-3,-39,7,3
6,-1,2,1
-6,-28,8,3
-1,0,7,2
-3,5,1,4
-1,8,5,2
-7,7,-3,3
4,-3,2,4
2,-21,-8,1
8,-8,-2,1
-9,2,3,4
1,-7,1,1
7,-31,-3,2
-1,-9,-1,2
10,13,-2,4
6,12,-4,1
0,22,0,1
2,-6,10,1
8,-52,-10,4
3,-8,-1,1
6,18,-2,3
4,7,4,1
-2,14,-4,3
9,-9,3,4
-2,-7,6,2
-5,-14,3,4
4,11,-2,2
1,-1,5,1
-3,31,-11,4
1,2,-5,1
-5,16,-5,3
-4,22,-6,2
7,69,9,3
-5,9,-1,2
2,-8,0,1
-4,-14,2,4
0,10,-2,1
-4,9,-2,4
4,1,-4,4
2,-8,14,1
0,-9,-8,2
2,-9,0,4
8,4,2,2
6,-5,2,1
7,-24,3,1
-6,3,8,3
6,-1,-4,1
0,1,2,4
1,-2,-5,4
1,3,5,1
5,-2,5,1
0,-3,0,3
3,-8,3,4
4,3,-2,4
2,-14,6,4
12,-44,-4,4
-1,8,1,3
4,-20,-8,4
3,5,7,3
-4,-8,0,2
4,28,6,4
-10,-8,2,4
-7,4,1,3
4,1,0,1
-7,-33,3,2
-10,24,0,2
-1,1,9,2
2,9,0,1
3,10,3,3
6,-4,-4,3
-3,-8,13,1
3,-33,-13,1
-3,-8,3,4
4,11,2,3
7,-16,-7,1
2,16,2,4
6,-8,0,1
-6,3,2,2
8,-5,4,3
5,-3,1,2
-4,14,-2,2
0,-5,4,3
-9,87,-11,1
10,18,4,1
-7,6,1,1
-3,20,-7,1
-8,13,2,3
3,3,1,1
-5,-10,3,3
5,47,5,2
-3,9,-7,4
-6,15,0,1
3,-7,-5,2
-5,-4,1,2
8,-4,-6,3
-10,0,0,2
2,-20,0,2
-12,11,-4,2
0,-10,-4,4
-6,-20,2,1
4,-18,2,4
6,4,-6,1
5,6,1,2
-9,-7,1,3
-1,-6,7,1
-6,16,0,3
5,8,-1,2
-6,2,-2,4
1,-2,5,3
-2,22,-6,1
4,-26,-12,1
-1,-5,1,4
-7,8,-3,3
2,-17,-2,3
8,-3,2,1
5,5,7,3
-4,2,-2,3
8,-36,-8,4
4,0,2,1
2,12,6,1
-2,-13,-2,2
-6,-4,0,3
-3,26,-3,4
-7,-31,9,4
-1,4,1,3
-4,7,4,2
5,-15,-3,1
-2,-12,0,3
4,-6,-6,4
6,-15,6,4
-1,11,9,2
1,-4,1,3
-10,8,-2,1
2,-3,-2,2
8,-2,-4,1
7,9,-1,4
1,-13,-7,1
2,8,0,4
-4,3,6,2
11,30,3,1
3,-1,-1,1
-8,22,-4,3
-9,15,-1,1
-3,12,3,4
2,0,4,3
2,-9,-12,4
-1,-9,-3,1
-6,58,-10,1
3,8,7,3
-8,3,0,4
0,0,0,2
2,-13,-2,1
3,-10,3,1
0,8,6,1
6,-19,0,3
3,12,7,1
3,8,3,4
2,-16,-2,3
-3,-18,5,1
6,-41,-6,1
-4,-17,6,4
-1,7,1,1
4,6,0,1
1,17,5,2
4,-17,4,1
4,-14,-4,3
4,-3,0,1
-1,-8,-5,3
-4,7,-4,2
6,5,2,1
-12,21,-2,3
0,-2,6,1
-5,56,-9,1
-2,33,-6,4
2,-11,-2,2
-10,-35,4,3
-5,-6,7,1
-2,28,-12,1
3,9,-1,2
-1,-2,-9,2
7,29,9,4
0,13,4,1
-3,-12,5,1
8,-51,-8,2
-8,-18,4,4
-2,-8,2,2
-1,18,3,2
-1,-8,5,3
-5,-6,-3,2
-17,15,-3,2
3,-26,-3,1
1,3,5,3
2,4,2,1
1,-1,1,3
1,14,1,4
1,-9,-1,3
2,11,-2,1
-4,1,4,4
-1,11,-1,3
0,-11,4,4
-8,22,-14,2
-1,-5,3,4
6,-29,-2,4
3,13,5,3
2,-16,-2,3
8,-42,-4,1
8,24,2,1
-1,-23,5,2
-2,1,0,3
-2,-10,0,3
5,-9,-1,3
0,14,4,1
4,5,-2,1
-6,29,-6,4
-15,-65,7,2
-5,-18,7,3
6,12,4,1
-4,-16,2,4
-4,3,-6,2
4,6,4,2
1,-7,-3,2
-2,20,2,2
8,33,8,1
-10,-13,0,3
0,2,0,3
10,-56,-6,4
-2,-12,2,3
3,0,-3,4
7,-6,-5,1
6,-8,-2,2
-14,-28,0,3
4,-3,2,2
-11,-26,5,2
0,-12,0,2
-7,-22,1,3
-1,-7,-3,1
11,35,9,1
-4,-25,6,3
1,11,5,4
0,3,2,1
8,-9,-6,4
-3,-5,1,2
2,-12,-2,4
0,-10,2,2
6,-7,-4,4
0,3,0,1
-7,5,1,4
0,16,-4,2
-3,-4,11,3
8,39,6,3
0,17,2,3
-2,-10,0,4
0,-1,-6,1
-7,9,-5,1
0,-11,0,1
-5,-7,1,1
-5,-1,-3,2
-2,-7,4,1
6,-59,-12,4
5,-11,-5,4
-5,-24,3,3
5,1,-3,3
-1,-4,5,1
-6,13,4,2
13,29,9,3
1,18,5,1
0,9,2,1
1,6,-3,4
-2,-15,0,4
-1,12,-9,4
0,4,-4,4
6,-34,0,4
-3,7,-5,4
-8,-13,4,4
8,-9,2,2
1,-1,5,1
6,10,6,4
6,4,-2,1
-3,-16,1,3
-4,-12,0,2
3,23,3,4
9,-12,-1,2
-1,10,-9,4
-4,7,-2,4
-2,-23,4,1
0,-14,8,4
-1,0,-1,3
-2,-15,10,1
7,11,3,1
1,2,1,3
0,-6,-4,1
0,5,4,1
-2,-11,4,4
3,-3,-5,1
5,-20,-7,2
-3,-5,-3,2
9,28,-1,1
8,17,2,3
2,10,0,1
1,6,-1,4
-3,-6,7,2
0,-51,10,1
7,-20,-7,4
-6,-12,0,2
-2,-10,-2,4
-1,-13,3,2
-3,-1,-3,2
3,-23,-11,1
6,4,6,3
10,-20,-2,4
0,-10,6,1
3,3,3,3
-1,12,-3,4
10,-30,2,3
2,2,-8,4
7,4,-1,2
0,-6,-10,4
9,19,3,2
0,17,6,2
-3,0,1,1
-6,3,-6,4
-6,-1,4,1
-5,6,-5,2
-5,13,-3,3
4,-2,-2,1
9,-37,-5,1
5,13,11,1
-4,-14,-2,1
-4,-34,6,3
4,21,-12,3
-3,-40,11,3
7,6,1,4
1,-3,-3,4
1,1,3,1
6,-1,10,3
-1,2,11,2
5,-22,-5,4
-4,6,0,4
-1,-11,1,3
6,-31,-2,2
0,-1,0,2
-4,-6,0,2
-9,5,5,2
-3,3,-5,4
5,-12,3,3
-9,9,-3,1
15,22,3,1
-9,22,-3,4
-3,11,-3,4
0,0,4,3
5,4,11,3
-10,-9,-2,2
-3,-13,11,3
-10,-28,4,4
-10,20,-6,4
13,32,-1,4
-8,20,-8,4
0,-15,8,3
-4,-9,0,4
2,11,2,1
-5,12,-3,2
9,-14,-7,1
-4,-34,10,2
-7,-19,5,2
5,13,1,3
3,11,-3,1
-4,1,8,2
9,-6,-3,4
9,-41,-7,2
1,-6,3,1
2,14,-10,3
-6,-5,-2,2
-1,-3,1,4
6,-15,-4,4
-11,10,5,1
-8,-13,2,3
5,18,11,3
-1,-1,3,1
-6,-25,8,2
1,1,-3,2
-3,-7,1,1
-3,9,1,1
6,9,2,3
-1,2,-1,4
0,15,2,2
8,-23,-2,3
-11,31,-1,4
3,1,5,3
8,2,4,3
4,2,4,1
-3,-21,3,4
1,7,3,1
1,4,5,3
7,-15,3,4
-4,17,-4,2
5,-25,-1,2
-5,16,1,1
-4,0,-2,3
9,-24,-3,2
-1,-6,1,2
4,-8,-2,2
2,-4,2,2
0,4,2,1
-4,-12,10,3
0,-14,4,4
8,-18,-4,4
6,-4,0,1
1,-12,-5,2
-14,18,2,1
-2,14,-10,4
-6,-5,4,2
1,11,5,2
5,-1,-1,4
-2,-7,2,4
2,3,-2,4
5,13,1,3
-2,9,0,4
11,-33,-7,4
2,-13,-8,3
-1,17,-1,1
-1,11,-3,4
-6,3,-6,3
0,9,-4,4
0,14,10,2
-3,-23,11,4
-11,36,-7,4
0,4,-2,1
-9,-36,-1,4
5,-25,-7,4
0,-2,2,2
0,14,4,1
-5,12,-1,1
-2,3,8,3
-2,16,-6,4
-7,44,-5,3
2,0,4,3
-2,-3,2,2
-1,12,5,4
0,8,16,4
3,2,1,3
-11,-23,1,1
12,8,2,1
-3,5,11,2
4,10,0,3
3,8,3,1
-11,-1,-1,3
3,-4,5,2
0,-27,-8,3
-1,-7,9,3
-2,-11,-6,2
-6,5,-4,2
-4,-11,4,4
-2,9,0,2
-4,21,-6,2
0,1,0,3
3,-6,7,1
-2,13,-8,3
6,-4,4,4
-5,9,1,3
-2,-12,4,3
5,-9,-3,2
-5,-4,-5,4
-5,-2,5,4
4,-22,-2,2
5,-15,-9,4
1,5,-1,3
0,1,-2,2
-3,-18,5,3
-11,12,-7,2
2,-3,-4,1
3,2,-1,1
-5,-15,5,2
1,12,1,3
-5,33,-1,3
3,-1,-5,4
0,3,0,4
3,7,9,3
0,12,-4,4
0,11,0,3
-2,39,2,1
1,-8,1,1
-5,21,-5,3
9,-6,3,4
-1,7,1,3
-6,-7,-4,4
5,-3,7,1
-3,-7,-1,4
2,26,10,4
-7,9,-1,1
-3,-8,5,3
2,0,-4,4
-6,-12,0,3
8,7,4,2
5,-7,-1,3
6,36,2,3
-1,-14,7,3
1,-28,5,3
-1,-6,3,2
-6,-3,0,4
-4,-14,0,3
-1,6,-1,2
10,29,6,1
9,16,1,3
2,8,0,3
-9,33,-9,2
3,-4,5,1
-9,-60,1,3
6,-9,0,4
1,-20,-1,4
2,-21,-10,3
-2,17,-10,2
6,21,10,3
3,-10,-7,3
-1,-4,-1,1
-3,-2,-5,4
-4,15,0,3
10,-19,-6,1
2,-1,-4,1
-1,20,3,2
10,-13,-8,1
-3,-12,3,4
2,48,12,1
1,11,-7,1
-2,3,0,4
3,3,3,2
-1,11,-3,2
2,7,6,3
0,16,8,3
4,-15,2,4
7,-8,-1,3
6,-27,-4,2
-1,1,-3,2
4,-30,2,4
7,-24,-1,3
14,-27,-6,4
-3,13,-1,3
10,38,8,4
3,-4,-3,3
-10,-2,0,4
1,4,-5,3
1,-19,5,4
4,5,-4,3
-1,-1,-1,3
-1,-15,3,4
-3,-8,-3,2
11,-6,-1,1
5,22,7,1
-2,-11,0,2
-5,2,-5,3
-9,56,-5,4
2,16,-4,3
5,-19,-3,4
-1,24,-5,1
2,29,12,2
-4,11,-4,2
9,5,-5,3
-5,11,-9,2
12,-26,-2,3
12,-61,-10,1
2,-35,-14,3
-2,-7,-4,4
6,-5,-2,1
-2,17,-2,2
11,-17,-9,3
8,-10,2,2
2,4,2,1
3,29,-11,4
-11,28,-3,4
-7,-2,-9,3
2,-5,6,1
0,0,2,1
-4,2,4,4
-3,-29,7,4
-7,-23,5,3
7,-41,-3,4
-7,7,5,2
-10,-17,2,3
-3,-5,1,4
-4,-7,6,3
-4,2,0,3
5,-15,-9,1
2,0,4,2
-4,-33,10,2
-2,-8,-2,2
5,0,1,4
-1,-1,-1,3
5,14,3,3
9,-12,-1,2
1,10,3,3
1,2,3,3
6,-6,0,4
14,-106,-12,1
0,4,-4,2
-4,12,2,2
1,12,1,2
5,29,9,2
5,13,-1,2
-6,-33,10,3
3,-1,1,3
-1,-2,-1,2
6,7,4,3
-2,-14,0,4
-3,0,1,3
8,21,-4,1
-4,8,10,4
4,10,-2,4
7,-27,-5,4
-1,4,-3,1
1,-27,-9,2
5,3,3,4
0,-6,-2,1
-5,-15,5,2
-2,2,-2,3
6,29,4,2
-6,5,8,2
-4,-9,6,3
7,-5,1,1
7,15,-13,1
4,-15,-6,4
-4,-8,0,3
-3,-13,1,2
1,2,1,3
-6,-31,6,1
-1,-18,-9,2
-2,-6,-6,1
5,-27,3,4
-1,-37,11,2
3,16,-1,3
6,-21,-10,4
-3,12,-5,4
0,-5,-6,1
-4,-1,-6,2
9,19,5,4
0,4,-8,1
7,-30,-7,4
-3,-13,5,4
6,-6,-2,1
-1,-5,1,4
1,-3,-5,4
7,-13,1,1
2,-8,2,4
6,-13,-4,3
10,63,8,1
5,41,15,3
1,6,-3,1
0,-16,-6,4
-3,0,5,4
-2,-14,0,3
-5,9,-3,3
-8,15,-2,3
0,9,4,1
-4,-1,-2,2
2,-1,-4,4
15,-15,3,1
3,3,1,3
9,9,-1,2
3,4,11,3
-5,10,-7,2
-2,2,-8,4
3,-6,3,4
4,-15,-2,4
4,0,2,4
5,2,1,3
3,17,5,3
10,-34,-2,1
3,11,-1,1
-2,34,-10,4
-2,-3,2,1
-8,33,-10,3
3,24,9,4
-6,-10,4,1
13,7,-5,1
9,-58,-5,4
0,-5,6,3
10,-2,-2,1
-2,21,-6,1
-2,4,2,2
-4,2,-6,4
2,29,6,1
3,3,5,1
-4,-14,6,1
-1,23,7,3
-3,-11,-1,1
0,5,-12,4
1,-3,1,2
8,-5,-4,1
2,27,0,2
-3,-9,-5,2
9,-54,-11,4
6,6,8,1
-1,3,1,1
2,12,0,1
-10,6,0,1
-7,27,-5,1
4,11,4,4
-10,-51,4,3
-5,-18,9,2
2,-13,-10,4
-1,10,-9,4
1,-2,-7,4
-4,3,-2,1
-6,22,-4,2
4,-6,-4,1
6,19,6,3
3,-11,-5,4
5,21,-3,4
-8,-7,0,3
-1,2,7,3
-2,-17,6,1
1,-7,-3,1
-5,36,-7,1
7,-2,-5,3
4,1,4,3
-6,-21,4,2
-4,3,-2,3
6,18,0,2
1,3,-5,2
5,-30,-3,2
0,16,-6,2
-5,-24,5,2
-6,32,-6,2
0,-2,-2,3
-3,-6,7,4
-2,0,2,1
1,6,9,1
8,57,10,2
1,3,1,4
0,-12,0,1
5,-13,1,4
4,-6,-2,2
10,69,6,3
2,6,-2,1
-2,1,-6,2
-8,21,-6,1
-1,-2,1,1
-3,-15,5,4
0,26,6,4
-1,-15,3,1
5,9,-1,1
-2,37,-8,1
-4,-7,2,3
-4,22,-6,1
3,-30,9,1
-6,10,0,4
2,-25,-6,1
7,3,1,1
1,-2,1,1
8,-1,-2,1
5,11,1,2
10,22,10,1
0,-8,-2,2
3,2,-1,1
1,10,3,1
-11,-1,1,4
2,-8,4,2
7,-3,-3,4
5,3,-1,3
1,-9,-7,4
9,-10,-1,3
3,-20,-1,2
2,5,-2,4
6,-9,-4,4
4,-4,-4,2
-2,-8,0,2
-4,-27,-2,2
-1,14,5,4
0,7,-4,3
4,2,8,3
0,-4,4,3
1,11,5,2
-5,6,-1,4
3,23,5,4
-4,-29,4,1
1,14,-3,3
-11,50,-13,4
-1,-1,-1,4
-1,6,1,3
-3,3,3,2
-18,-71,6,2
11,-1,-7,3
-3,-9,-1,3
2,19,0,2
-1,1,1,4
10,-21,-2,1
5,9,5,3
-5,50,-9,4
3,-8,-3,1
0,-16,2,3
-1,8,3,4
5,3,11,1
-3,-26,5,1
-10,-7,2,1
11,25,-1,4
-7,51,-5,4
1,-3,3,4
-4,-11,6,4
2,14,2,3
1,0,-1,1
-4,0,-2,2
-10,55,-6,2
1,2,5,3
5,2,1,2
2,-1,2,3
-2,31,-8,1
0,3,-4,3
-5,-13,-3,2
0,-7,4,3
5,6,-1,1
1,-11,-7,1
-6,3,-12,2
10,-2,2,4
-4,-9,4,1
2,-21,-4,2
-2,-9,2,3
4,28,0,3
-3,-3,3,1
1,11,3,2
5,29,7,1
-5,1,1,2
-1,9,-3,3
-2,-3,-2,3
-6,7,-8,2
-4,-2,4,4
4,0,2,3
-13,-69,9,3
1,-5,1,3
-4,-5,0,3
2,-21,4,4
-4,4,-4,4
-4,-3,-4,4
-2,-10,6,2
4,-4,-2,3
1,49,15,2
0,1,0,3
8,9,6,3
2,-4,-4,4
-5,5,-3,4
-4,-5,8,2
12,30,4,2
8,-43,0,4
-2,13,-4,3
4,-16,-4,2
-3,-1,-1,1
3,-10,-5,4
4,10,-2,1
-1,18,1,3
4,6,2,2
-13,-42,7,2
-9,30,-9,2
-1,-8,-1,3
-4,-18,4,1
-4,7,-8,2
-3,-14,3,2
-9,-1,-1,2
1,-7,-3,4
-8,-57,10,2
-9,42,-7,4
4,-2,0,1
-9,34,-9,2
-2,3,-6,1
-12,36,-4,2
4,-34,-10,3
1,-3,-3,2
4,7,4,4
4,-12,-8,2
1,-1,-3,2
-15,-15,1,2
1,-12,-5,2
8,-38,-2,2
9,-3,5,4
-3,13,-3,3
-7,-22,3,2
2,0,0,1
4,-30,-4,2
-4,11,6,4
-3,4,-1,3
0,7,2,3
-7,-9,5,3
0,-15,-4,3
-7,-20,-1,1
-7,-31,5,1
-4,-1,0,4
6,-5,-2,2
5,17,11,3
-4,-37,6,3
0,-7,-4,2
13,38,5,1
8,34,4,4
8,-13,-4,3
11,0,-1,3
-7,-13,1,1
8,-6,-4,3
8,5,2,4
4,35,6,2
5,15,5,1
1,-3,-1,2
-4,34,-8,4
1,7,-1,4
-2,23,-8,2
-1,-3,3,4
-14,-34,4,1
2,-8,-4,1
-5,-3,-1,1
-3,-7,-3,4
3,-2,1,4
1,8,3,2
2,8,-4,4
-1,12,-9,2
-5,25,-5,1
-8,-6,0,4
-4,26,-8,2
-7,-17,3,2
4,8,-4,1
-1,-1,5,1
-3,-6,5,3
0,-13,0,2
-10,14,-4,2
1,23,7,4
4,-15,-10,3
4,-3,0,1
0,-13,8,3
-8,29,-4,4
-2,6,-4,4
7,-26,-3,2
-6,-33,6,1
-11,32,-3,1
-3,12,-3,1
-6,-18,4,1
-6,1,-2,3
8,-14,0,4
-1,12,7,1
1,6,3,4
-3,-5,5,4
5,37,15,3
0,-1,-2,1
4,30,10,3
1,-3,-7,1
10,-24,-4,1
-9,38,-3,3
0,-10,4,4
8,30,2,3
-1,-14,13,2
0,18,2,2
-5,-13,7,3
9,24,1,3
0,-15,-4,3
-4,-4,0,2
1,-10,-3,4
5,2,-5,2
3,21,1,4
2,2,-2,1
2,-13,-6,2
2,5,2,1
5,-33,-11,2
7,-2,1,1
0,-22,8,3
4,-6,-6,1
-6,19,-6,4
3,-14,-17,4
-3,-12,1,4
-9,-1,5,2
2,-4,0,4
2,-10,-4,1
-4,4,2,3
8,6,-4,3
5,-2,-3,1
-2,-3,2,4
-4,-12,4,4
-6,-54,14,3
-1,-5,-3,1
4,19,2,3
-3,9,1,4
7,-3,-1,4
-1,-20,3,4
1,-27,-7,4
-2,4,-6,2
1,20,9,3
8,4,-4,1
6,-25,-8,1
-1,-3,-5,4
0,-14,4,4
1,-5,-7,2
-3,-11,1,2
-2,6,2,4
-5,3,-5,3
-9,33,-5,3
3,7,7,1
3,-15,-3,1
-8,33,-2,4
-5,-1,-5,2
2,14,4,2
-3,11,1,4
2,1,6,1
-5,11,-3,2
2,8,0,1
-6,-6,2,3
12,-24,-2,4
0,1,8,1
-6,-3,4,3
5,-26,-5,4
-7,-25,9,4
1,26,13,2
0,-7,-2,3
0,-12,-2,2
-1,-5,-3,2
6,7,2,4
-6,-34,10,4
1,0,3,1
-6,45,-10,3
11,31,9,1
-3,-11,-3,3
-6,5,0,4
-13,9,-5,2
6,-4,0,1
13,6,1,4
-3,-6,3,3
1,3,7,3
-1,9,7,2
-3,11,7,3
-2,-6,0,3
5,19,7,4
6,29,8,2
4,9,2,3
-6,-2,2,2
5,2,-3,3
-3,11,-1,2
4,-2,-2,1
2,-13,-6,4
2,0,-2,3
-7,-1,5,2
-10,-3,-2,1
4,9,0,1
-4,-21,10,2
6,-22,0,2
-2,23,-2,1
3,10,5,3
-6,29,-8,2
0,-32,8,3
-3,6,1,2
11,-74,-9,1
2,14,12,3
-4,9,-4,1
-9,72,-7,4
5,-9,-3,1
4,4,6,1
-2,20,6,4
9,18,1,3
4,-11,2,4
0,-11,4,2
4,26,8,1
-4,-31,4,1
1,14,5,4
0,-27,10,1
0,10,8,3
-4,-14,0,3
10,16,8,4
2,12,-2,3
-6,6,-2,2
-2,-6,12,3
8,-64,-6,2
-11,23,-1,2
-9,22,1,4
-1,8,-1,1
4,16,6,2
-2,10,-2,1
-4,-5,0,1
-1,17,-3,1
13,-34,-9,1
3,8,1,4
-2,14,-2,4
1,-1,-1,3
3,12,3,1
-1,-8,1,2
-3,11,7,2
0,5,-6,3
-5,19,-7,2
3,-2,-9,4
-8,-5,-2,1
6,0,6,4
-4,6,2,3
3,-7,3,1
1,7,-1,3
0,4,0,3
-8,62,-6,4
3,-3,-1,4
-6,-7,6,2
-1,-4,5,2
-1,-20,7,1
1,-22,5,2
-2,12,4,1
-12,-15,2,4
0,-9,4,4
-7,28,-5,4
0,-1,4,2
11,-7,-3,1
7,11,1,1
-6,19,-10,2
5,-5,-1,2
-5,-12,-3,3
8,-28,-6,3
-1,-3,-1,1
-2,-15,2,2
-2,4,0,3
7,33,3,3
-7,-34,7,2
1,7,13,1
-1,-3,1,3
-2,-9,-4,4
7,6,-3,1
7,45,9,4
3,16,7,1
3,-8,-1,4
3,-20,-7,2
13,12,1,4
6,-5,0,3
-5,-7,3,2
9,-22,-5,1
13,22,-3,1
1,-7,-7,1
10,3,-2,3
-3,1,1,3
-9,-21,1,2
-1,22,7,4
-7,-17,-5,3
0,13,2,1
-8,14,-6,2
9,-52,-3,4
-3,11,-3,1
-12,3,-2,2
2,-5,4,3
-4,46,-12,4
-5,-25,1,4
-2,11,-2,4
-2,4,2,4
3,1,1,2
6,33,4,3
11,-4,-1,4
-6,-35,-4,3
0,7,0,4
5,2,3,4
-1,3,-5,4
8,11,8,3
-6,-2,6,4
-6,28,-6,2
-6,2,6,4
-2,9,2,3
2,14,10,3
-2,1,0,1
8,5,-4,1
6,4,0,1
-11,-20,1,3
0,-14,6,1
-4,-25,6,4
7,-9,-1,1
-9,-55,9,3
-2,-13,12,3
-5,-13,9,2
-1,0,-3,1
-4,15,-2,4
6,17,2,2
-3,30,-7,4
8,10,0,2
0,-7,-4,4
-3,-7,9,1
-9,14,-3,4
-5,-33,19,3
-10,11,-6,2
-2,20,-8,4
0,-9,6,4
4,7,-10,3
-6,-52,14,4
0,15,-12,2
-1,2,3,2
1,-3,-3,1
-3,-2,-5,1
14,-10,-2,1
-5,8,-7,3
1,-3,-5,1
-4,0,-4,3
-7,50,-13,4
-6,-13,0,2
-1,3,1,4
4,-34,-6,4
-9,-78,9,1
2,12,10,4
5,20,5,2
7,-34,-3,2
1,4,3,3
2,4,-4,4
-6,-40,4,1
5,-2,-3,2
-6,12,2,4
6,-4,0,3
1,10,5,2
0,19,8,3
-4,-18,4,3
-6,23,-6,3
-4,34,-6,3
-9,-58,11,4
4,-10,0,4
3,-12,-3,1
3,-9,-7,4
-7,23,-3,4
0,-14,6,1
2,0,-2,1
9,7,-3,3
5,17,1,4
-1,-24,3,1
6,31,8,3
1,13,5,2
-6,10,-2,3
-4,3,4,1
1,-1,5,3
-8,9,0,1
-4,-33,10,3
5,-4,-1,4
2,17,10,4
5,17,3,2
-9,-32,1,2
1,-3,3,4
-9,2,-3,2
4,-8,10,3
5,2,1,3
1,3,1,3
8,17,4,2
